adc_data,encrypted_data
-21631,-31905
-21626, -3749
-21621, 25190
-21616,-13868
-21611, 29127
-21606, -4331
-21601, 13251
-21596,  6081
-21591,-11963
-21586, 23121
-21581,-19765
-21576,-27868
-21571,-10629
-21566, 18177
-21561,-30412
-21556, -6555
-21551,  1871
-21546, 15426
-21541,  5644
-21536,-11347
-21531, 23895
-21526,-17650
-21521,-29080
-21516, -1899
-21511,  4792
-21506, 11091
-21501, 19322
-21496,-32611
-21491,-12521
-21486, 28716
-21481, -4834
-21476, 15510
-21471, 26249
-21466,-13102
-21461, 31569
-21456, -6766
-21451,  3995
-21446,  3047
-21441,  3083
-21436,   618
-21431, 14465
-21426, 28338
-21421,-15686
-21416, 23074
-21411,-17133
-21406,-30180
-21401, -1560
-21396,  4687
-21391, -9273
-21386, 23481
-21381,-23910
-21376,-29288
-21371, -6907
-21366,  4049
-21361,  1265
-21356, 13186
-21351,  7338
-21346, 15747
-21341, 25906
-21336,-12711
-21331, 30542
-21326, -4838
-21321, 15711
-21316, 25758
-21311,-13985
-21306, 19738
-21301,-26104
-21296,-10899
-21291, 22734
-21286,-18097
-21281,-31956
-21276,-14752
-21271, 16464
-21266,-28692
-21261, -7879
-21256,    44
-21251, 15311
-21246,  4996
-21241, -9728
-21236, 21515
-21231,-24134
-21226,-20174
-21221,-27752
-21216, 10183
-21211, 31172
-21206, -7353
-21201,   874
-21196, 14762
-21191, 28174
-21186,-15433
-21181, 22758
-21176,-16496
-21171,-31574
-21166, -4025
-21161, 25481
-21156, -3059
-21151, 27412
-21146,-14852
-21141, 17690
-21136,-30811
-21131, -3515
-21126, 32509
-21121,  -604
-21116,  7715
-21111, 10058
-21106, 30895
-21101, -8087
-21096,   220
-21091, 15351
-21086,  4697
-21081, -9784
-21076, 20584
-21071,-22092
-21066,-23204
-21061,-16799
-21056,-32302
-21051,-13276
-21046, 29761
-21041, -6109
-21036, 14004
-21031,  6947
-21026, 10526
-21021, 19964
-21016,-27631
-21011, 11574
-21006, 19166
-21001,-32546
-20996,-13918
-20991, 28937
-20986,-27145
-20981, 11063
-20976, 28969
-20971,-27261
-20966, 10879
-20961, 20131
-20956,-26896
-20951,-12182
-20946, 17856
-20941,-30136
-20936,  -214
-20931,  6677
-20926, 10158
-20921, 30957
-20916, -6808
-20911,  2212
-20906,  4023
-20901,  1358
-20896, 13320
-20891,  5845
-20886, 12225
-20881, 19422
-20876,-32344
-20871,-15321
-20866, 16916
-20861,-29419
-20856, -7781
-20851,   311
-20846, 16233
-20841, 26260
-20836,-13475
-20831, 19635
-20826,-26430
-20821,-10676
-20816, 23322
-20811,-17286
-20806,-30860
-20801, -3503
-20796, 24652
-20791, -2272
-20786, 26891
-20781,-14107
-20776, 19964
-20771,-25946
-20766, -9654
-20761, 21425
-20756,-21956
-20751,-23488
-20746,-18116
-20741,-26070
-20736, -9626
-20731, 21262
-20726,-22466
-20721,-16625
-20716,-29550
-20711, -7700
-20706,   106
-20701, 15699
-20696, 26651
-20691,-14232
-20686, 19023
-20681,-24828
-20676,-15320
-20671, 17081
-20666,-28792
-20661, -6234
-20656,  3418
-20651,  1410
-20646, 13702
-20641,  6328
-20636, 11387
-20631, 19553
-20626,-25657
-20621, -9601
-20616, 21463
-20611,-22155
-20606,-23835
-20601,-19904
-20596, -4698
-20591, 15507
-20586, 27065
-20581,-14708
-20576, 17956
-20571,-30902
-20566, -2723
-20561, 25991
-20556,-12705
-20551, 30255
-20546, -5529
-20541, 13556
-20536,  6385
-20531, 11164
-20526, 20228
-20521,-26766
-20516,-11720
-20511, 17261
-20506,-29518
-20501, -7827
-20496,   397
-20491, 15303
-20486, 27643
-20481,-15645
-20476, 17008
-20471,-22362
-20466,-31022
-20461,-13832
-20456, 17361
-20451,-22994
-20446,-32385
-20441, -8809
-20436, 17382
-20431,-23033
-20426,-32408
-20421, -8828
-20416, 17318
-20411,-23112
-20406,-32618
-20401, -8998
-20396, 16656
-20391,-21867
-20386,-29743
-20381, 13368
-20376, 20654
-20371,-30556
-20366,-12724
-20361, 23451
-20356,-27394
-20351, -7766
-20346,  1251
-20341, 14844
-20336, 26386
-20331, -1790
-20326,  4892
-20321,  6322
-20316, 12046
-20311,  8076
-20306,  9133
-20301, 30363
-20296, -9829
-20291, 22802
-20286,-26539
-20281, -5384
-20276, 30796
-20271,-11201
-20266, 20639
-20261,-30350
-20256, 12483
-20251, 22684
-20246,-26076
-20241, -4108
-20236, 25510
-20231, -7729
-20226,  1160
-20221, 14418
-20216, 26307
-20211, -2020
-20206,  4929
-20201,  6985
-20196, 10913
-20191,  1893
-20186, 14127
-20181, 27880
-20176,-28914
-20171, 15207
-20166, 25799
-20161,  -678
-20156,  6283
-20151, 11768
-20146,  1482
-20141, 14432
-20136, 26280
-20131, -1660
-20126,  4233
-20121,  6765
-20116, 11024
-20111,  2534
-20106, 12448
-20101, 21529
-20096,-32276
-20091, -9702
-20086, 24232
-20081,-20701
-20076, -2627
-20071,  9960
-20066,  3976
-20061,-14733
-20056, 17968
-20051,-16668
-20046,-28597
-20041, -1473
-20036,  5736
-20031,  4489
-20026,  8138
-20021,  9529
-20016, 29562
-20011, -8610
-20006, 17922
-20001,-16625
-19996,-28410
-19991, -1802
-19986,  5015
-19981,  7154
-19976, 11692
-19971,  1220
-19966, 13808
-19961, 26699
-19956, -2428
-19951, 10847
-19946,  3735
-19941,-14175
-19936, 16502
-19931,-21776
-19926,-31469
-19921,-14190
-19916, 16503
-19911,-21811
-19906,-31421
-19901,-14070
-19896, 17153
-19891,-22396
-19886,-30247
-19881, 13827
-19876, 21124
-19871,-30012
-19866,-12404
-19861, 24292
-19856,-28370
-19851,  -786
-19846,  7389
-19841,  8604
-19836, 30238
-19831, -9870
-19826, 23931
-19821,-20552
-19816, -3518
-19811,  8839
-19806, 31185
-19801, -4828
-19796, 26344
-19791,  -720
-19786,   529
-19781,  8948
-19776, 31196
-19771,-11549
-19766, 26470
-19761,  -463
-19756,  6592
-19751, 10417
-19746,  2671
-19741, 13126
-19736, 22354
-19731,-25304
-19726,-10029
-19721, 22818
-19716,-27048
-19711, -7574
-19706,  2026
-19701, 15234
-19696, 27183
-19691, -2707
-19686, 12164
-19681,  1965
-19676, 15300
-19671, 27579
-19666, -2933
-19661, 11265
-19656,   826
-19651,  8787
-19646, 31298
-19641,-12099
-19636, 28010
-19631,-28968
-19626, 15338
-19621, 27530
-19616, -2991
-19611, 11615
-19606,   673
-19601, 15697
-19596, 32160
-19591, -5612
-19586, 30153
-19581, -9312
-19576, 21737
-19571,-24766
-19566,-12279
-19561, 28353
-19556,-29546
-19551, 16313
-19546, 24852
-19541, -7687
-19536,  1351
-19531, 14199
-19526, 21421
-19521,-30274
-19516, 13091
-19511, 21716
-19506,-24843
-19501,-10406
-19496, 27831
-19491,-30486
-19486, 12404
-19481, 20956
-19476,-31288
-19471,-13405
-19466, 17752
-19461,-23797
-19456,-28244
-19451, -6223
-19446,  3599
-19441,-13506
-19436, 24105
-19431,-27761
-19426, -7187
-19421, 30557
-19416, -9692
-19411, 16556
-19406,-24365
-19401,-26030
-19396,-11476
-19391, 20805
-19386,-31418
-19381,-10071
-19376, 17829
-19371,-21028
-19366,-29542
-19361,-13751
-19356, 22613
-19351,-28568
-19346, -7068
-19341,  1441
-19336, 14938
-19331, 31601
-19326, -5000
-19321, 28991
-19316, -8838
-19311, 24545
-19306,-28176
-19301, -6267
-19296,  3101
-19291, 13614
-19286, 20811
-19281,-25641
-19276, -8765
-19271, 24298
-19266,-27696
-19261, -7329
-19256, 30321
-19251, -9304
-19246, 17232
-19241,-17504
-19236,-27007
-19231, -1867
-19226,  7541
-19221, 10703
-19216,  1861
-19211, 15950
-19206, 25025
-19201, -1733
-19196,  6615
-19191,  8761
-19186,  2971
-19181,-15362
-19176, 19496
-19171,-18056
-19166,-20820
-19161,-30702
-19156, 15661
-19151, 28433
-19146, -3616
-19141, 11716
-19136,  3597
-19131,-13905
-19126, 23321
-19121,-27283
-19116, -3524
-19111, 11241
-19106,  1458
-19101, 15014
-19096, 31084
-19091, -5141
-19086, 26487
-19081, -6421
-19076,  3248
-19071,-13789
-19066, 23786
-19061,-25461
-19056, -4478
-19051, 32760
-19046,-11014
-19041, 28145
-19036, -3504
-19031, 10829
-19026,  6938
-19021,  9841
-19016, 29043
-19011, -8686
-19006, 23179
-19001,-21594
-18996, -2489
-18991,  9165
-18986, 30035
-18981,-14672
-18976, 19066
-18971,-19115
-18966,-19359
-18961,-18809
-18956,-19859
-18951,-23280
-18946,-28563
-18941, -6776
-18936,  4010
-18931,-13855
-18926, 24261
-18921,-25592
-18916, -5246
-18911, 26146
-18906, -7915
-18901, 30691
-18896,-14551
-18891, 19810
-18886,-16829
-18881,-23326
-18876,-24660
-18871, -5278
-18866, 31040
-18861, -4435
-18856, 29597
-18851, -8309
-18846, 23903
-18841,-27681
-18836, -6724
-18831,  3120
-18826,-14152
-18821, 23702
-18816,-28460
-18811, -7263
-18806,  2995
-18801,-12319
-18796, 16949
-18791,-24010
-18786,-25757
-18781,-12139
-18776, 21894
-18771,-32058
-18766,-15672
-18761, 19225
-18756,-19830
-18751,-16486
-18746,-24059
-18741,-26389
-18736,-12198
-18731, 21765
-18726,-31262
-18721,-14578
-18716, 18944
-18711,-19648
-18706,-17804
-18701,-21762
-18696,-30560
-18691, 15478
-18686, 25231
-18681, -1494
-18676,  7309
-18671, 11961
-18666,  3336
-18661,-14317
-18656, 23903
-18651,-28613
-18646, -7733
-18641, 30256
-18636,-14999
-18631, 18704
-18626,-19346
-18621,-20459
-18616,-22784
-18611,-27800
-18606, -6388
-18601,  1481
-18596, 15341
-18591, 26310
-18586, -7380
-18581,  3112
-18576,-13436
-18571, 22841
-18566,-26798
-18561, -4087
-18556, 10560
-18551,  1868
-18546, 10125
-18541, 31751
-18536, -5927
-18531, 25652
-18526, -6340
-18521,  1166
-18516, 15383
-18511, 25808
-18506, -6500
-18501,  1003
-18496, 15962
-18491, 24714
-18486,  -452
-18481,  5020
-18476,  4469
-18471,  5547
-18466,  7630
-18461, 11231
-18456,   643
-18451, 12403
-18446, 27951
-18441, -2947
-18436,  8672
-18431, 30853
-18426,-13469
-18421, 18347
-18416,-18252
-18411,-18059
-18406,-17638
-18401,-16710
-18396,-18706
-18391,-26383
-18386, -3885
-18381,  6657
-18376,  4789
-18371,  9062
-18366,  3775
-18361, 15600
-18356, 22638
-18351,-32324
-18346, 14573
-18341, 24375
-18336,-27453
-18331, -9382
-18326, 25827
-18321, -2018
-18316, 14157
-18311, 30067
-18306, -6958
-18301, 30071
-18296, -7553
-18291, 29350
-18286, -9917
-18281, 25039
-18276,  -296
-18271,  9350
-18266,  3364
-18261, 16343
-18256, 25515
-18251, -1115
-18246, 11707
-18241, 31291
-18236,-10493
-18231, 16552
-18226,-19169
-18221,-22942
-18216,  -788
-18211, 12109
-18206,  1283
-18201,-16169
-18196, 19974
-18191,-22409
-18186,-25521
-18181, -5778
-18176,  3144
-18171, 16087
-18166, 25487
-18161,  -727
-18156, 11879
-18151,  1804
-18146,-12601
-18141, 20143
-18136,-18819
-18131,-25806
-18126, -3352
-18121,  4520
-18116, 10213
-18111,  2537
-18106, 10505
-18101, 29279
-18096, -9877
-18091, 27781
-18086, -2580
-18081,  4909
-18076,  8932
-18071,  4054
-18066, 15434
-18061, 26134
-18056,-32195
-18051, 15043
-18046, 22637
-18041,-28892
-18036,-16157
-18031, 19763
-18026,-21199
-18021,-27528
-18016, -9133
-18011, 23343
-18006,-29648
-18001,-12620
-17996, 16728
-17991,-19103
-17986,-23240
-17981,-31059
-17976, 13627
-17971, 26859
-17966, -4878
-17961,  1274
-17956,-16214
-17951, 19824
-17946,-21207
-17941,-26665
-17936, -8370
-17931, 23972
-17926,-29786
-17921,-10727
-17916, 17064
-17911,-18597
-17906,-22635
-17901, -1063
-17896, 10282
-17891, 32190
-17886, -9133
-17881, 22925
-17876,-30298
-17871,-14145
-17866, 17580
-17861,-18241
-17856,-16418
-17851,-18894
-17846,-24076
-17841,-30745
-17836, 13142
-17831, 25098
-17826, -3471
-17821,  6668
-17816,  6059
-17811, 12257
-17806, 31730
-17801,-13357
-17796, 18165
-17791,-17204
-17786,-19316
-17781,-23117
-17776,    -4
-17771,  8415
-17766,   625
-17761, 15272
-17756, 23586
-17751,-27398
-17746, -9124
-17741, 24183
-17736,-29900
-17731,-11102
-17726, 20087
-17721,-20928
-17716,-26789
-17711, -8316
-17706, 23547
-17701,-32047
-17696,-14744
-17691, 21986
-17686,-23503
-17681,  -386
-17676,  8852
-17671,  1686
-17666,-16342
-17661, 18733
-17656,-24025
-17651,-29451
-17646,-14468
-17641, 21543
-17636,-23161
-17631,  -223
-17626, 11322
-17621,  1438
-17616,-12914
-17611, 17079
-17606,-20239
-17601,-24319
-17596,-32488
-17591, 15102
-17586, 24286
-17581,-29882
-17576,-11904
-17571, 22067
-17566,-25952
-17561, -3991
-17556,  7586
-17551,  6481
-17546,  4566
-17541,  8260
-17536,  3251
-17531, 16344
-17526, 23368
-17521,-31930
-17516,-14940
-17511, 22429
-17506,-24630
-17501, -5351
-17496,  2253
-17491, 12523
-17486, 28547
-17481, -3042
-17476,  2740
-17471, 13396
-17466, 30633
-17461, -6650
-17456, 27565
-17451, -4685
-17446, 31697
-17441,-12387
-17436, 17909
-17431,-18334
-17426,-17405
-17421,-21909
-17416,-25375
-17411, -4842
-17406, 32038
-17401,-12736
-17396, 16880
-17391,-16458
-17386,-19441
-17381,-21017
-17376,-25647
-17371, -6934
-17366, 31094
-17361,-10576
-17356, 20676
-17351,-24929
-17346, -3895
-17341,  5957
-17336,  9785
-17331,  1255
-17326, 15855
-17321, 22984
-17316,-27730
-17311,-10519
-17306, 20698
-17301,-24730
-17296, -3687
-17291,  4433
-17286, 10964
-17281,   774
-17276,-13860
-17271, 16541
-17266,-17496
-17261,-19589
-17256,-24628
-17251, -3559
-17246,  4829
-17241, 10376
-17236, 30883
-17231,-12217
-17226, 20123
-17221,-23147
-17216,-29893
-17211,-16212
-17206, 21389
-17201,-23893
-17196,  -161
-17191, 10952
-17186, 31816
-17181,-12369
-17176, 17210
-17171,-17217
-17166,-17331
-17161,-17069
-17156,-16548
-17151,-19174
-17146,-20728
-17141,-27374
-17136, -7154
-17131, 31518
-17126,-11187
-17121, 22284
-17116,-25869
-17111, -6747
-17106, 31210
-17101,-10613
-17096, 21077
-17091,-23782
-17086,  -445
-17081, 10667
-17076, 32751
-17071,-11577
-17066, 19109
-17061,-19459
-17056,-25116
-17051, -2774
-17046,  7636
-17041,  4176
-17036, 11014
-17031,   659
-17026,-13829
-17021, 16411
-17016,-17962
-17011,-19405
-17006,-22471
-17001,-29249
-16996,-10602
-16991, 20603
-16986,-25254
-16981, -2844
-16976,  8017
-16971,  5374
-16966,  8213
-16961,  3954
-16956, 12689
-16951, 28555
-16946, -4381
-16941,  1294
-16936, 15499
-16931, 23431
-16926,-27833
-16921, -9652
-16916, 23429
-16911,-27792
-16906, -9555
-16901, 22615
-16896,-28196
-16891,-11170
-16886, 21075
-16881,-25163
-16876, -3719
-16871,  3743
-16866, 11883
-16861, 29922
-16856, -8480
-16851, 26941
-16846, -2986
-16841,  7010
-16836,  6894
-16831,  7042
-16826,  6740
-16821,  6502
-16816,  7978
-16811,  5515
-16806,  9900
-16801,  1280
-16796,-15698
-16791, 20704
-16786,-24155
-16781, -1831
-16776,  9086
-16771,  3457
-16766, 13497
-16761, 26783
-16756, -3393
-16751,  6094
-16746,  8987
-16741,  3171
-16736, 12967
-16731, 27762
-16726, -4937
-16721,  2269
-16716, 15114
-16711, 24827
-16706,-31765
-16701, 13958
-16696, 26487
-16691, -1210
-16686,  9307
-16681,  1701
-16676, 15567
-16671, 23063
-16666,-28721
-16661,-11357
-16656, 19494
-16651,-22251
-16646,-29709
-16641,-13536
-16636, 17441
-16631,-18478
-16626,-21331
-16621,-27463
-16616, -8682
-16611, 26811
-16606, -2445
-16601,  7631
-16596,  5742
-16591,  8836
-16586,  3456
-16581, 13247
-16576, 28343
-16571, -4873
-16566,  1719
-16561,-16378
-16556, 21849
-16551,-26446
-16546, -6162
-16541, 31357
-16536,-11157
-16531, 21164
-16526,-25002
-16521, -2346
-16516,  7391
-16511,  6253
-16506,  8101
-16501,  4552
-16496, 11008
-16491, 31949
-16486,-11822
-16481, 19083
-16476,-21388
-16471,-27739
-16466, -8625
-16461, 26169
-16456, -1456
-16451,  9452
-16446,  2248
-16441, 15210
-16436, 24560
-16431,-31205
-16426, 16312
-16421, 22569
-16416,-27558
-16411, -8503
-16406, 26642
-16401, -2260
-16396,  7756
-16391,  5279
-16386,  9769
-16381, 31166
-16376,-16458
-16371, 10556
-16366, -5780
-16361,-25563
-16356,  3324
-16351,-25389
-16346,  3754
-16341,-26173
-16336,  2044
-16331,-23022
-16326,  9012
-16321, -2927
-16316,-19110
-16311, 15565
-16306,-14823
-16301,-12724
-16296, -8395
-16291,-31347
-16286, 23370
-16281, 30523
-16276, 17527
-16271,  8511
-16266, -2114
-16261,-17530
-16256, 12416
-16251, -8806
-16246,-32720
-16241, 20305
-16236,  2888
-16231,-24997
-16226,  4609
-16221,-28115
-16216, 30675
-16211, 17274
-16206,  8459
-16201, -2121
-16196,-17784
-16191, 13197
-16186,-10287
-16181, -3179
-16176,-19713
-16171, 15721
-16166,-15154
-16161,-13885
-16156,-11094
-16151, -4666
-16146,-23423
-16141,  8151
-16136, -1205
-16131, 17488
-16126,  8496
-16121, -1831
-16116, 16795
-16111,  9915
-16106, -4817
-16101,-23721
-16096,  7005
-16091,-31472
-16086, 22205
-16081, 31987
-16076,-18064
-16071, 14321
-16066,-11779
-16061, -7157
-16056,-27754
-16051, 31079
-16046, 17359
-16041,  8870
-16036, -3494
-16031,-20465
-16026, 15729
-16021,-14726
-16016,-12608
-16011, -7262
-16006,-29670
-16001, 27267
-15996, 22836
-15991, 31312
-15986,-17815
-15981, 12720
-15976, -8888
-15971,-32353
-15966, 20376
-15961,  3966
-15956,-26384
-15951,  1837
-15946,-22043
-15941,  9839
-15936, -5576
-15931,-24460
-15926,  6353
-15921,-30861
-15916, 23777
-15911, 29252
-15906, 19262
-15901,  5393
-15896,-28761
-15891, 28647
-15886, 21752
-15881,   903
-15876,-20973
-15871, 15038
-15866,-12503
-15861, -8377
-15856,-31990
-15851, 21168
-15846,  2152
-15841,-23741
-15836,  6774
-15831,-30194
-15826, 25204
-15826, 28616
-15821, 22390
-15816,    60
-15811,-19840
-15806, 14541
-15801,-13393
-15796,-11187
-15791, -3395
-15786,-20757
-15781, 13309
-15776,-10122
-15771, -1131
-15766, 17070
-15761,  9528
-15756, -4439
-15751,-24122
-15746,  8154
-15741,  -780
-15736, 18519
-15731,  5759
-15726,-29474
-15721, 28524
-15716, 22409
-15711,   201
-15706,-21164
-15701, 14954
-15696,-12393
-15691, -8318
-15686,-32168
-15681, 21120
-15676,  2532
-15671,-23828
-15666,  5988
-15661,-29150
-15656, 26671
-15651, 22592
-15646, 31420
-15641, 16599
-15636,  9820
-15631, -3239
-15626,-21333
-15621, 14257
-15616,-12171
-15611, -6090
-15606,-23804
-15601,  5758
-15596,-29065
-15591, 26856
-15586, 23503
-15581, 30896
-15576,-16571
-15571, 11286
-15566, -8882
-15561,-32639
-15556, 21833
-15551, 31907
-15546,-18473
-15541, 16065
